Chord,E,A,D,G,B,E2,Structure,Note1,Note2,Note3,Note4,Note5,Note6
Ebmaj9 2,x,2,1,4,3,x,1;3;5;7;9,x,Eb,G,D,F,x
Ebmaj9 3,x,x,4,1,2,1,1;3;5;7;9,x,x,Eb,F,Bb,D
Ebmaj9 4,x,x,1,3,4,1,1;3;5;7;9,x,x,Eb,Bb,D,F
Ebsus2 1,x,1,3,4,1,1,1;2;5,x,Eb,Bb,Eb,F,Bb
Ebsus2 2,x,1,3,4,1,x,1;2;5,x,Eb,Bb,Eb,F,x
Ebsus4 1,x,3,4,1,2,x,1;4;5,x,Eb,Ab,Bb,Eb,x
Ebsus4 2,x,1,2,3,4,1,1;4;5,x,Eb,Bb,Eb,Ab,Bb
Ebsus4 3,1,1,3,4,1,1,1;4;5,Eb,Ab,Eb,Ab,Bb,Eb
F5 1,1,3,x,x,x,x,1;5,F,C,x,x,x,x
F5 2,x,1,3,4,x,x,1;5,x,F,C,F,x,x
F5 3,1,3,4,x,x,x,1;5,F,C,F,x,x,x
F5 4,x,x,x,x,1,3,1;5,x,x,x,x,F,C
F5 5,x,1,3,x,x,x,1;5,x,F,C,x,x,x
F5 6,x,1,1,x,x,x,1;5,x,C,F,x,x,x
F5 7,x,x,1,3,4,x,1;5,x,x,F,C,F,x
F5 8,x,x,x,1,2,4,1;5,x,x,x,C,F,C
F5 9,x,x,1,3,x,x,1;5,x,x,F,C,x,x
F5 10,1,1,3,x,x,x,1;5,C,F,C,x,x,x
F6 1,1,x,3,2,4,1,1;3;5;6,F,x,F,A,D,F
F6 2,x,4,2,3,1,x,1;3;5;6,x,F,A,D,F,x
F6 3,x,1,3,3,3,3,1;3;5;6,x,F,C,F,A,D
F6 4,x,x,3,2,4,1,1;3;5;6,x,x,F,A,D,F
F6 5,x,2,1,1,x,x,1;3;5;6,x,F,A,D,x,x
F6 6,x,x,3,3,3,3,1;3;5;6,x,x,C,F,A,D
F7 1,1,3,1,2,4,1,1;3;5;b7,F,C,Eb,A,Eb,F
F7 2,x,3,2,4,1,x,1;3;5;b7,x,F,A,Eb,F,x
F7 3,x,1,3,1,4,1,1;3;5;b7,x,F,C,Eb,A,C
F7 4,1,x,2,3,x,x,1;3;5;b7,F,x,Eb,A,x,x
F7 5,1,3,1,2,1,1,1;3;5;b7,F,C,Eb,A,C,F
F7 6,x,x,3,2,4,1,1;3;5;b7,x,x,F,A,Eb,F
F7 7,x,x,x,2,1,3,1;3;5;b7,x,x,x,C,Eb,A
F7 8,x,2,1,3,x,x,1;3;5;b7,x,F,A,Eb,x,x
F7 9,x,2,1,3,x,4,1;3;5;b7,x,F,A,Eb,x,C
F7 10,x,1,3,1,x,x,1;3;5;b7,x,F,C,Eb,x,x
F7 11,x,x,1,3,2,4,1;3;5;b7,x,x,F,C,Eb,A
F9 1,1,0,2,0,3,4,1;3;5;b7;9,F,A,Eb,G,C,F
F9 2,x,x,1,3,2,1,1;3;5;b7;9,x,x,F,C,Eb,G
F9 3,x,2,1,3,4,x,1;3;5;b7;9,x,F,A,Eb,G,x
F9 4,x,2,1,3,3,3,1;3;5;b7;9,x,F,A,Eb,G,C
F9 5,2,x,1,3,3,3,1;3;5;b7;9,C,x,A,Eb,G,C
F9 6,2,x,1,3,4,x,1;3;5;b7;9,C,x,A,Eb,G,x
F11 1,x,x,1,1,2,1,1;3;5;b7;9;11,x,x,F,Bb,Eb,G
F11 2,x,1,1,1,1,1,1;3;5;b7;9;11,x,F,Bb,Eb,G,C
F11 3,3,x,4,2,1,1,1;3;5;b7;9;11,F,x,Eb,G,Bb,Eb
F13 1,1,x,1,2,3,4,1;3;5;b7;9;11;13,F,x,Eb,A,D,G
F13 2,x,2,1,3,3,4,1;3;5;b7;9;11;13,x,F,A,Eb,G,D
F13 3,3,x,4,2,1,1,1;3;5;b7;9;11;13,F,x,Eb,G,A,D
F13 4,1,x,2,3,4,x,1;3;5;b7;9;11;13,F,x,Eb,A,D,x
F13 5,x,1,2,3,4,x,1;3;5;b7;9;11;13,x,Eb,A,D,G,x
F13 6,x,1,3,4,2,x,1;3;5;b7;9;11;13,x,Eb,A,D,F,x
F13 7,x,x,1,3,3,4,1;3;5;b7;9;11;13,x,x,A,Eb,G,D
F43991 1,1,0,0,0,2,3,1;3;5;6;9,F,A,D,G,C,F
F43991 2,x,x,2,1,3,4,1;3;5;6;9,x,x,F,A,D,G
F43991 3,x,2,1,1,3,4,1;3;5;6;9,x,F,A,D,G,C
F43991 4,x,2,1,1,3,x,1;3;5;6;9,x,F,A,D,G,x
F43991 5,1,3,0,0,x,x,1;3;5;6;9,F,C,D,G,x,x
F43991 6,1,2,0,0,3,4,1;3;5;6;9,F,C,D,G,D,G
F13(b9) 1,x,1,3,3,3,x,1;3;5;b7;b9;11;13,x,Eb,A,D,Gb,x
F7(#11) 1,x,1,3,1,x,x,1;3;5;b7;#11,x,F,B,Eb,x,x
F7(#11) 2,1,x,2,3,0,x,1;3;5;b7;#11,F,x,Eb,A,B,x
F7(#5) 1,1,x,1,2,3,1,1;3;#5;b7,F,x,Eb,A,C#,F
F7(#5) 2,x,1,2,1,1,x,1;3;#5;b7,x,Eb,A,C#,F,x
F7(#5) 3,x,1,4,1,3,2,1;3;#5;b7,x,F,C#,Eb,A,C#
F7(#5) 4,1,x,2,3,4,x,1;3;#5;b7,F,x,Eb,A,C#,x
F7(#9) 1,1,3,1,2,1,4,1;3;5;b7;#9,F,C,Eb,A,C,G#
F7(#9) 2,x,x,2,1,3,4,1;3;5;b7;#9,x,x,F,A,Eb,G#
F7(#9) 3,x,2,1,3,4,x,1;3;5;b7;#9,x,F,A,Eb,G#,x
F7(#9) 4,x,x,1,2,4,3,1;3;5;b7;#9,x,x,A,Eb,G#,C
F7(b9) 1,1,x,1,2,1,3,1;3;5;b7;b9,F,x,Eb,A,C,Gb
F7(b9) 2,x,x,2,1,3,1,1;3;5;b7;b9,x,x,F,A,Eb,Gb
F7(b9) 3,x,2,1,3,1,x,1;3;5;b7;b9,x,F,A,Eb,Gb,x
F7(b9) 4,x,x,1,2,1,3,1;3;5;b7;b9,x,x,A,Eb,Gb,C
F7(b9) 5,x,x,1,3,2,4,1;3;5;b7;b9,x,x,C,Gb,A,Eb
F7(b9) 6,1,x,2,3,x,4,1;3;5;b7;b9,F,x,Eb,A,x,Gb
F7b5 1,1,3,2,4,x,x,1;3;b5;b7,F,Cb,Eb,A,x,x
F7b5 2,x,x,1,2,3,4,1;3;b5;b7,x,x,F,Cb,Eb,A
F7b5 3,x,1,2,1,3,x,1;3;b5;b7,x,F,Cb,Eb,A,x
F7sus4 1,1,3,1,4,1,1,1;4;5;b7,F,C,Eb,Bb,C,F
F7sus4 2,x,2,3,4,1,x,1;4;5;b7,x,F,Bb,Eb,F,x
F7sus4 3,x,1,3,1,4,1,1;4;5;b7,x,F,C,Eb,Bb,C
F9(#5) 1,x,x,1,2,2,4,1;3;#5;b7;9,x,x,A,Eb,G,C#
F9b5 1,1,0,2,0,0,3,1;3;b5;b7;9,F,A,Eb,G,Cb,F
F9b5 2,x,x,1,2,3,1,1;3;b5;b7;9,x,x,F,Cb,Eb,G
F9b5 3,1,2,1,3,4,1,1;3;b5;b7;9,Cb,F,A,Eb,G,Cb
Fadd9 1,x,1,x,0,4,x,1;3;5;9,x,F,x,G,A,x
Fadd9 2,x,3,4,0,1,1,1;3;5;9,x,C,F,G,C,F
Fadd9 3,x,x,3,2,1,4,1;3;5;9,x,x,F,A,C,G
Faug 1,x,3,2,1,1,x,1;3;#5,x,C#,F,A,C#,x
Faug 2,4,3,2,1,x,x,1;3;#5,A,C#,F,A,x,x
Faug 3,x,x,4,2,3,1,1;3;#5,x,x,C#,F,A,C#
Fdim 1,1,2,3,1,x,x,1;b3;b5,F,Cb,F,Ab,x,x
Fdim 2,x,x,1,2,4,3,1;b3;b5,x,x,F,Cb,F,Ab
Fdim 3,x,1,2,3,4,x,1;b3;b5,x,F,Cb,F,Ab,x
Fdim 4,x,x,3,1,4,x,1;b3;b5,x,x,Ab,Cb,F,x
Fdim 5,3,1,x,x,x,x,1;b3;b5,F,Ab,x,x,x,x
Fdim 6,1,2,x,x,x,x,1;b3;b5,F,Cb,x,x,x,x
Fdim 7,1,2,3,x,x,x,1;b3;b5,F,Cb,F,x,x,x
Fdim7 1,2,4,1,3,x,x,1;b3;b5;bb7,Ab,Ebb,F,Cb,x,x
Fdim7 2,x,2,3,1,4,x,1;b3;b5;bb7,x,Ab,Ebb,F,Cb,x
Fdim7 3,x,x,1,3,2,4,1;b3;b5;bb7,x,x,Ebb,Ab,Cb,F
Fdim7 4,x,2,3,1,4,x,1;b3;b5;bb7,x,F,Cb,Ebb,Ab,x
Fdim7 5,x,x,1,3,2,4,1;b3;b5;bb7,x,x,F,Cb,Ebb,Ab
Fm 1,1,3,4,1,1,1,1;b3;5,F,C,F,Ab,C,F
Fm 2,x,x,1,3,4,2,1;b3;5,x,x,F,C,F,Ab
Fm 3,x,1,3,4,2,1,1;b3;5,x,F,C,F,Ab,C
Fm 4,x,x,3,1,1,1,1;b3;5,x,x,F,Ab,C,F
Fm 5,x,3,4,1,1,1,1;b3;5,x,C,F,Ab,C,F
Fm 6,x,x,x,3,2,1,1;b3;5,x,x,x,F,Ab,C
Fm 7,x,4,2,1,3,x,1;b3;5,x,F,Ab,C,F,x
Fm 8,4,2,1,1,x,x,1;b3;5,F,Ab,C,F,x,x
Fm 9,x,x,x,2,3,1,1;b3;5,x,x,x,C,F,Ab
Fm11 1,2,x,3,4,1,x,1;b3;5;b7;9;11,F,x,Eb,Ab,Bb,x
Fm11 2,x,1,1,1,2,1,1;b3;5;b7;9;11,x,F,Bb,Eb,Ab,C
Fm11 3,x,2,1,3,4,1,1;b3;5;b7;9;11,x,F,Ab,Eb,G,Bb
Fm11 4,x,1,4,1,2,1,1;b3;5;b7;9;11,x,C,Ab,Bb,Eb,G
Fm11 5,x,x,1,3,2,4,1;b3;5;b7;9;11,x,x,F,C,Eb,Bb
Fm11 6,x,2,1,3,1,1,1;b3;5;b7;9;11,x,F,Ab,Eb,F,Bb
Fm6 1,1,x,3,1,4,1,1;b3;5;6,F,x,F,Ab,D,F
Fm6 2,x,3,1,2,1,x,1;b3;5;6,x,F,Ab,D,F,x
Fm6 3,x,1,x,3,2,4,1;b3;5;6,x,F,x,F,Ab,D
Fm7 1,1,3,1,1,4,1,1;b3;5;b7,F,C,Eb,Ab,Eb,F
Fm7 2,x,x,1,4,2,3,1;b3;5;b7,x,x,F,C,Eb,Ab
Fm7 3,x,1,3,1,2,1,1;b3;5;b7,x,F,C,Eb,Ab,C
Fm7 4,2,x,3,3,3,x,1;b3;5;b7,F,x,Eb,Ab,C,x
Fm7 5,2,x,3,3,x,x,1;b3;5;b7,F,x,Eb,Ab,x,x
Fm7 6,x,2,1,3,4,x,1;b3;5;b7,x,F,Ab,Eb,Ab,x
Fm7 7,x,2,1,3,x,x,1;b3;5;b7,x,F,Ab,Eb,x,x
Fm7 8,x,1,x,2,3,x,1;b3;5;b7,x,F,x,Eb,Ab,x
Fm7b5 1,x,1,3,2,4,x,1;b3;b5;b7,x,F,Cb,Eb,Ab,x
Fm7b5 2,x,2,x,3,4,1,1;b3;b5;b7,x,F,x,Eb,Ab,Cb
Fm7b5 3,1,x,2,3,0,x,1;b3;b5;b7,F,x,Eb,Ab,Cb,x
Fm9 1,1,3,1,1,1,4,1;b3;5;b7;9,F,C,Eb,Ab,C,G
Fm9 2,x,x,1,3,2,1,1;b3;5;b7;9,x,x,F,C,Eb,G
Fm9 3,x,2,1,3,4,x,1;b3;5;b7;9,x,F,Ab,Eb,G,x
Fmaj 1,x,4,3,1,2,1,1;3;5,x,F,A,C,F,A
Fmaj 2,x,1,3,3,3,x,1;3;5,x,F,C,F,A,x
Fmaj 3,x,x,3,2,1,1,1;3;5,x,x,F,A,C,F
Fmaj 4,x,3,4,2,1,1,1;3;5,x,C,F,A,C,F
Fmaj 5,x,x,1,2,4,3,1;3;5,x,x,F,C,F,A
Fmaj 6,x,1,x,x,4,x,1;3;5,x,F,x,x,A,x
Fmaj 7,x,1,2,3,4,1,1;3;5,x,F,C,F,A,C
Fmaj 8,x,x,x,2,1,1,1;3;5,x,x,x,A,C,F
Fmaj 9,x,x,x,3,4,1,1;3;5,x,x,x,F,A,C
Fmaj 10,2,x,1,3,4,x,1;3;5,A,x,F,C,F,x
Fmaj 11,x,x,3,2,1,x,1;3;5,x,x,F,A,C,x
Fmaj 12,x,3,1,1,1,x,1;3;5,x,A,C,F,A,x
Fmaj 13,x,x,3,1,2,x,1;3;5,x,x,A,C,F,x
Fmaj 14,1,3,4,2,x,x,1;3;5,F,C,F,A,x,x
Fmaj 15,x,x,x,1,3,2,1;3;5,x,x,x,C,F,A
Fmaj13 1,1,x,2,3,4,x,1;3;5;7;9;11;13,F,x,E,A,D,x
Fmaj13 2,x,1,3,2,1,4,1;3;5;7;9;11;13,x,F,C,E,G,D
Fmaj7 1,1,x,4,3,2,0,1;3;5;7,F,x,F,A,C,E
Fmaj7 2,0,4,3,1,1,1,1;3;5;7,E,F,A,C,E,A
Fmaj7 3,0,1,3,2,4,1,1;3;5;7,E,F,C,E,A,C
Fmaj7 4,1,x,3,4,2,x,1;3;5;7,F,x,E,A,C,x
Fmaj7 5,x,1,3,2,4,x,1;3;5;7,x,F,C,E,A,x
Fmaj7 6,1,3,4,2,1,0,1;3;5;7,F,C,F,A,C,E
Fmaj7 7,x,x,1,1,1,3,1;3;5;7,x,x,C,F,A,E
Fmaj7 8,x,x,x,2,1,0,1;3;5;7,x,x,x,A,C,E
Fmaj7 9,x,x,3,2,1,0,1;3;5;7,x,x,F,A,C,E
Fmaj7 10,x,1,3,2,x,x,1;3;5;7,x,F,C,E,x,x
Fmaj7 11,1,x,3,4,x,x,1;3;5;7,F,x,E,A,x,x
Fmaj7 12,x,1,3,2,4,1,1;3;5;7,x,F,C,E,A,C
Fmaj7 13,x,3,4,2,1,0,1;3;5;7,x,C,F,A,C,E
Fmaj7 14,x,1,1,4,4,4,1;3;5;7,x,C,F,C,E,A
Fmaj7 15,x,2,1,3,4,x,1;3;5;7,x,F,A,E,A,x
Fmaj9 1,1,0,4,0,2,0,1;3;5;7;9,F,A,F,G,C,E
Fmaj9 2,x,4,1,1,1,1,1;3;5;7;9,x,F,G,C,E,A
Fmaj9 3,x,2,1,4,3,x,1;3;5;7;9,x,F,A,E,G,x
Fmaj9 4,x,3,2,0,1,0,1;3;5;7;9,x,F,A,G,F,E
Fmaj9 5,x,3,3,0,1,0,1;3;5;7;9,x,C,F,G,C,E
Fmajm 1,1,3,4,2,1,1,1;3;5,F,C,F,A,C,F
Fsus2 1,x,1,3,4,1,1,1;2;5,x,F,C,F,G,C
Fsus2 2,1,3,4,0,x,x,1;2;5,F,C,F,G,x,x
Fsus2 3,x,3,4,0,1,1,1;2;5,x,C,F,G,C,F
Fsus4 1,1,1,3,4,1,1,1;4;5,F,Bb,F,Bb,C,F
Fsus4 2,x,3,4,1,2,x,1;4;5,x,F,Bb,C,F,x
Fsus4 3,x,1,2,3,4,1,1;4;5,x,F,C,F,Bb,C
F#5 1,1,3,x,x,x,x,1;5,F#,C#,x,x,x,x
F#5 2,1,3,4,x,x,x,1;5,F#,C#,F#,x,x,x
F#5 3,x,1,3,4,x,x,1;5,x,F#,C#,F#,x,x
F#6 1,1,x,3,2,4,1,1;3;5;6,F#,x,F#,A#,D#,F#
F#6 2,x,4,2,3,1,x,1;3;5;6,x,F#,A#,D#,F#,x
F#6 3,x,1,3,3,3,3,1;3;5;6,x,F#,C#,F#,A#,D#
F#6 4,2,x,1,4,3,x,1;3;5;6,F#,x,D#,A#,C#,x
F#7 1,1,3,1,2,4,1,1;3;5;b7,F#,C#,E,A#,E,F#
F#7 2,x,3,2,4,1,x,1;3;5;b7,x,F#,A#,E,F#,x
F#7 3,x,1,3,1,4,1,1;3;5;b7,x,F#,C#,E,A#,C#
F#7 4,1,3,1,2,1,1,1;3;5;b7,F#,C#,E,A#,C#,F#
F#7 5,1,x,2,4,3,x,1;3;5;b7,F#,x,E,A#,C#,x
F#7 6,x,x,x,2,1,3,1;3;5;b7,x,x,x,C#,E,A#
F#9 1,x,x,2,1,3,4,1;3;5;b7;9,x,x,E,G#,C#,F#
F#9 2,x,x,1,3,2,1,1;3;5;b7;9,x,x,F#,C#,E,G#
F#9 3,x,2,1,3,4,x,1;3;5;b7;9,x,F#,A#,E,G#,x
F#9 4,x,2,1,3,3,3,1;3;5;b7;9,x,F#,A#,E,G#,C#
F#9 5,x,x,3,2,1,4,1;3;5;b7;9,x,x,E,G#,A#,F#
F#9 6,x,1,3,2,4,x,1;3;5;b7;9,x,A#,E,G#,C#,x
F#11 1,2,x,3,1,0,0,1;3;5;b7;9;11,F#,x,E,G#,B,E
F#11 2,x,x,1,1,2,1,1;3;5;b7;9;11,x,x,F#,B,E,G#
F#11 3,x,1,1,1,1,1,1;3;5;b7;9;11,x,F#,B,E,G#,C#
F#13 1,1,x,1,2,3,4,1;3;5;b7;9;11;13,F#,x,E,A#,D#,G#
F#13 2,x,2,1,3,3,4,1;3;5;b7;9;11;13,x,F#,A#,E,G#,D#
F#13 3,x,1,3,1,1,4,1;3;5;b7;9;11;13,x,F#,C#,E,G#,D#
F#13 4,1,x,2,3,4,x,1;3;5;b7;9;11;13,F#,x,E,A#,D#,x
F#13 5,x,1,3,4,2,x,1;3;5;b7;9;11;13,x,E,A#,D#,F#,x
F#13 6,x,x,1,2,2,4,1;3;5;b7;9;11;13,x,x,A#,E,G#,D#
F#43991 1,2,1,1,1,3,4,1;3;5;6;9,F#,A#,D#,G#,C#,F#
F#43991 2,x,x,2,1,3,4,1;3;5;6;9,x,x,F#,A#,D#,G#
F#43991 3,x,2,1,1,3,4,1;3;5;6;9,x,F#,A#,D#,G#,C#
F#7(#11) 1,x,1,3,2,x,x,1;3;5;b7;#11,x,F#,B#,E,x,x
F#7(#11) 2,2,x,3,4,1,x,1;3;5;b7;#11,F#,x,E,A#,B#,x
F#7(#11) 3,2,x,3,4,1,0,1;3;5;b7;#11,F#,x,E,A#,B#,E
F#7(#5) 1,1,x,1,2,3,1,1;3;#5;b7,F#,x,E,A#,C##,F#
F#7(#5) 2,x,1,2,1,1,x,1;3;#5;b7,x,E,A#,C##,F#,x
F#7(#5) 3,x,1,4,1,3,2,1;3;#5;b7,x,F#,C##,E,A#,C##
F#7(#9) 1,2,1,3,3,3,3,1;3;5;b7;#9,F#,A#,E,G##,C#,F#
F#7(#9) 2,1,3,1,2,1,4,1;3;5;b7;#9,F#,C#,E,A#,C#,G##
F#7(#9) 3,x,2,1,3,4,x,1;3;5;b7;#9,x,F#,A#,E,G##,x
F#7(b9) 1,1,x,1,2,1,3,1;3;5;b7;b9,F#,x,E,A#,C#,G
F#7(b9) 2,x,x,2,1,3,1,1;3;5;b7;b9,x,x,F#,A#,E,G
F#7(b9) 3,x,2,1,3,1,x,1;3;5;b7;b9,x,F#,A#,E,G,x
F#7b5 1,1,3,2,4,x,x,1;3;b5;b7,F#,C,E,A#,x,x
F#7b5 2,x,x,1,2,3,4,1;3;b5;b7,x,x,F#,C,E,A#
F#7b5 3,x,1,2,1,3,x,1;3;b5;b7,x,F#,C,E,A#,x
F#7sus4 1,1,3,1,4,1,1,1;4;5;b7,F#,C#,E,B,C#,F#
F#7sus4 2,x,2,3,4,1,x,1;4;5;b7,x,F#,B,E,F#,x
F#7sus4 3,x,1,3,1,4,1,1;4;5;b7,x,F#,C#,E,B,C#
F#7sus4 4,x,x,3,4,2,0,1;4;5;b7,x,x,F#,B,C#,E
F#9(#5) 1,x,1,2,1,1,x,1;3;#5;b7;9,x,E,A#,C##,F#,x
F#9b5 1,2,1,3,1,1,4,1;3;b5;b7;9,F#,A#,E,G#,C,F#
F#9b5 2,x,x,1,2,3,1,1;3;b5;b7;9,x,x,F#,C,E,G#
F#9b5 3,1,2,1,3,4,1,1;3;b5;b7;9,C,F#,A#,E,G#,C
F#aug 1,x,3,2,1,1,x,1;3;#5,x,C##,F#,A#,C##,x
F#aug 2,4,3,2,1,x,x,1;3;#5,A#,C##,F#,A#,x,x
F#aug 3,x,x,4,2,3,1,1;3;#5,x,x,C##,F#,A#,C##
F#aug 4,2,1,0,x,x,x,1;3;#5,F#,A#,C##,x,x,x
F#aug 5,x,3,2,1,1,x,1;3;#5,x,F#,A#,C##,F#,x
F#dim 1,1,2,3,1,x,x,1;b3;b5,F#,C,F#,A,x,x
F#dim 2,x,x,1,2,4,3,1;b3;b5,x,x,F#,C,F#,A
F#dim 3,x,1,2,3,4,x,1;b3;b5,x,F#,C,F#,A,x
F#dim 4,x,x,3,1,4,x,1;b3;b5,x,x,A,C,F#,x
F#dim 5,2,x,4,3,1,x,1;b3;b5,F#,x,F#,A,C,x
F#dim 6,x,0,1,2,4,3,1;b3;b5,x,A,F#,C,F#,A
F#dim7 1,2,4,1,3,x,x,1;b3;b5;bb7,A,Eb,F#,C,x,x
F#dim7 2,x,2,3,1,4,x,1;b3;b5;bb7,x,A,Eb,F#,C,x
F#dim7 3,x,x,1,3,2,4,1;b3;b5;bb7,x,x,Eb,A,C,F#
F#dim7 4,x,x,1,3,2,4,1;b3;b5;bb7,x,x,F#,C,Eb,A
F#dim7 5,1,2,3,1,4,1,1;b3;b5;bb7,F#,C,F#,A,Eb,F#
F#dim7 6,x,2,3,1,4,x,1;b3;b5;bb7,x,F#,C,Eb,A,x
F#dim7 7,x,x,1,3,2,4,1;b3;b5;bb7,x,x,Eb,A,C,F#
F#dim7 8,2,x,1,3,1,x,1;b3;b5;bb7,F#,x,Eb,A,C,x
F#dim7 9,x,2,3,1,4,x,1;b3;b5;bb7,x,Eb,A,C,F#,x
F#dim7 10,x,x,1,3,2,4,1;b3;b5;bb7,x,x,C,F#,A,Eb
F#dim7 11,2,x,1,3,1,x,1;b3;b5;bb7,C,x,A,Eb,F#,x
F#m 1,1,3,4,1,1,1,1;b3;5,F#,C#,F#,A,C#,F#
F#m 2,x,x,1,3,4,2,1;b3;5,x,x,F#,C#,F#,A
F#m 3,x,1,3,4,2,1,1;b3;5,x,F#,C#,F#,A,C#
F#m 4,x,1,3,4,2,x,1;b3;5,x,F#,C#,F#,A,x
F#m 5,x,x,3,1,1,1,1;b3;5,x,x,F#,A,C#,F#
F#m11 1,x,3,1,4,0,0,1;b3;5;b7;9;11,x,F#,A,E,B,E
F#m11 2,1,3,4,1,0,0,1;b3;5;b7;9;11,F#,C#,F#,A,B,E
F#m11 3,x,1,1,1,2,x,1;b3;5;b7;9;11,x,F#,B,E,A,x
F#m11 4,2,x,3,4,0,x,1;b3;5;b7;9;11,F#,x,E,A,B,x
F#m11 5,2,x,3,4,0,0,1;b3;5;b7;9;11,F#,x,E,A,B,E
F#m11 6,x,1,3,4,0,0,1;b3;5;b7;9;11,x,F#,C#,F#,B,E
F#m11 7,x,x,3,1,4,x,1;b3;5;b7;9;11,x,x,C#,E,B,x
F#m11 8,x,1,4,1,2,1,1;b3;5;b7;9;11,x,C#,A,B,E,G#
F#m6 1,1,x,3,1,4,1,1;b3;5;6,F#,x,F#,A,D#,F#
F#m6 2,x,3,1,2,1,x,1;b3;5;6,x,F#,A,D#,F#,x
F#m6 3,x,1,x,3,2,4,1;b3;5;6,x,F#,x,F#,A,D#
F#m7 1,1,3,1,1,4,1,1;b3;5;b7,F#,C#,E,A,E,F#
F#m7 2,x,x,1,4,2,3,1;b3;5;b7,x,x,F#,C#,E,A
F#m7 3,x,1,3,1,2,1,1;b3;5;b7,x,F#,C#,E,A,C#
F#m7 4,1,3,1,1,1,1,1;b3;5;b7,F#,C#,E,A,C#,F#
F#m7 5,x,2,1,3,4,x,1;b3;5;b7,x,F#,A,E,A,x
F#m7 6,2,x,3,3,3,x,1;b3;5;b7,F#,x,E,A,C#,x
F#m7 7,2,x,3,3,x,x,1;b3;5;b7,F#,x,E,A,x,x
F#m7 8,x,2,x,3,4,x,1;b3;5;b7,x,F#,x,E,A,x
F#m7 9,x,x,1,1,1,1,1;b3;5;b7,x,x,E,A,C#,F#
F#m7 10,1,3,1,1,1,4,1;b3;5;b7,F#,C#,E,A,C#,A
F#m9 1,1,3,1,1,1,4,1;b3;5;b7;9,F#,C#,E,A,C#,G#
F#m9 2,x,x,2,1,4,3,1;b3;5;b7;9,x,x,F#,A,E,G#
F#m9 3,x,2,1,3,4,x,1;b3;5;b7;9,x,F#,A,E,G#,x
F#maj 1,1,3,4,2,1,1,1;3;5,F#,C#,F#,A#,C#,F#
F#maj 2,x,4,3,1,2,1,1;3;5,x,F#,A#,C#,F#,A#
F#maj 3,x,1,3,3,3,x,1;3;5,x,F#,C#,F#,A#,x
F#maj 4,1,3,4,2,x,x,1;3;5,F#,C#,F#,A#,x,x
F#maj 5,x,x,3,1,2,x,1;3;5,x,x,A#,C#,F#,x
F#maj 6,2,1,x,x,x,x,1;3;5,F#,A#,x,x,x,x
F#maj 7,x,x,x,1,3,2,1;3;5,x,x,x,C#,F#,A#
F#maj 8,x,x,3,2,1,1,1;3;5,x,x,F#,A#,C#,F#
F#maj 9,x,x,3,3,3,x,1;3;5,x,x,C#,F#,A#,x
F#maj 10,1,3,x,2,x,x,1;3;5,F#,C#,x,A#,x,x
F#maj 11,1,4,x,x,x,x,1;3;5,A#,F#,x,x,x,x
F#maj7 1,1,4,2,3,1,x,1;3;5;7,F#,C#,E#,A#,C#,x
F#maj7 2,x,4,3,1,1,1,1;3;5;7,x,F#,A#,C#,E#,A#
F#maj7 3,x,1,3,2,4,1,1;3;5;7,x,F#,C#,E#,A#,C#
F#maj9 1,x,x,4,1,2,1,1;3;5;7;9,x,x,F#,G#,C#,E#
F#maj9 2,x,4,1,1,1,1,1;3;5;7;9,x,F#,G#,C#,E#,A#
F#maj9 3,x,2,1,4,3,x,1;3;5;7;9,x,F#,A#,E#,G#,x
F#sus4 1,1,1,3,4,1,1,1;4;5,F#,B,F#,B,C#,F#
F#sus4 2,x,3,4,1,2,x,1;4;5,x,F#,B,C#,F#,x
F#sus4 3,x,1,2,3,4,1,1;4;5,x,F#,C#,F#,B,C#
F#sus4 4,x,1,3,3,4,x,1;4;5,x,F#,C#,F#,B,x
G5 1,1,3,x,x,x,x,1;5,G,D,x,x,x,x
G5 2,x,x,1,1,x,x,1;5,x,x,D,G,x,x
G5 3,1,3,4,x,x,x,1;5,G,D,G,x,x,x
G5 4,x,1,3,4,x,x,1;5,x,G,D,G,x,x
G5 5,x,1,1,x,x,x,1;5,x,D,G,x,x,x
G5 6,2,x,0,0,3,x,1;5,G,x,D,G,D,x
G5 7,2,x,0,0,x,x,1;5,G,x,D,G,x,x
G5 8,x,x,1,3,x,x,1;5,x,x,G,D,x,x
G5 9,x,1,4,x,x,x,1;5,x,G,D,x,x,x
G5 10,x,x,1,3,4,x,1;5,x,x,G,D,G,x
G5 11,x,x,x,1,2,4,1;5,x,x,x,D,G,D
G6 1,1,2,0,0,0,0,1;3;5;6,G,B,D,G,B,E
G6 2,1,x,3,2,4,1,1;3;5;6,G,x,G,B,E,G
G6 3,x,4,2,3,1,x,1;3;5;6,x,G,B,E,G,x
G6 4,x,x,x,2,1,0,1;3;5;6,x,x,x,B,D,E
G6 5,1,3,4,2,0,0,1;3;5;6,G,D,G,B,B,E
G6 6,x,x,3,2,1,0,1;3;5;6,x,x,G,B,D,E
G6 7,x,x,0,0,3,0,1;3;5;6,x,x,D,G,D,E
G6 8,x,3,2,0,1,0,1;3;5;6,x,G,B,G,G,E
G6 9,x,x,3,2,3,1,1;3;5;6,x,x,G,B,E,G
G6 10,x,x,x,0,0,0,1;3;5;6,x,x,x,G,B,E
G6 11,2,1,0,0,3,0,1;3;5;6,G,B,D,G,D,E
