Chord,E,A,D,G,B,E2,Structure,Note1,Note2,Note3,Note4,Note5,Note6
Ebmaj9 2,x,2,1,4,3,x,1;3;5;7;9,Eb,G,D,F,x,x
Ebmaj9 3,x,x,4,1,2,1,1;3;5;7;9,Eb,F,Bb,D,x,x
Ebmaj9 4,x,x,1,3,4,1,1;3;5;7;9,Eb,Bb,D,F,x,x
Ebsus2 1,x,1,3,4,1,1,1;2;5,Eb,Bb,Eb,F,Bb,x
Ebsus2 2,x,1,3,4,1,x,1;2;5,Eb,Bb,Eb,F,x,x
Ebsus4 1,x,3,4,1,2,x,1;4;5,Eb,Ab,Bb,Eb,x,x
Ebsus4 2,x,1,2,3,4,1,1;4;5,Eb,Bb,Eb,Ab,Bb,x
Ebsus4 3,1,1,3,4,1,1,1;4;5,Eb,Ab,Eb,Ab,Bb,Eb
F5 1,1,3,x,x,x,x,1;5,F,C,x,x,x,x
F5 2,x,1,3,4,x,x,1;5,F,C,F,x,x,x
F5 3,1,3,4,x,x,x,1;5,F,C,F,x,x,x
F5 4,x,x,x,x,1,3,1;5,F,C,x,x,x,x
F5 5,x,1,3,x,x,x,1;5,F,C,x,x,x,x
F5 6,x,1,1,x,x,x,1;5,C,F,x,x,x,x
F5 7,x,x,1,3,4,x,1;5,F,C,F,x,x,x
F5 8,x,x,x,1,2,4,1;5,C,F,C,x,x,x
F5 9,x,x,1,3,x,x,1;5,F,C,x,x,x,x
F5 10,1,1,3,x,x,x,1;5,C,F,C,x,x,x
F6 1,1,x,3,2,4,1,1;3;5;6,F,F,A,D,F,x
F6 2,x,4,2,3,1,x,1;3;5;6,F,A,D,F,x,x
F6 3,x,1,3,3,3,3,1;3;5;6,F,C,F,A,D,x
F6 4,x,x,3,2,4,1,1;3;5;6,F,A,D,F,x,x
F6 5,x,2,1,1,x,x,1;3;5;6,F,A,D,x,x,x
F6 6,x,x,3,3,3,3,1;3;5;6,C,F,A,D,x,x
F7 1,1,3,1,2,4,1,1;3;5;b7,F,C,Eb,A,Eb,F
F7 2,x,3,2,4,1,x,1;3;5;b7,F,A,Eb,F,x,x
F7 3,x,1,3,1,4,1,1;3;5;b7,F,C,Eb,A,C,x
F7 4,1,x,2,3,x,x,1;3;5;b7,F,Eb,A,x,x,x
F7 5,1,3,1,2,1,1,1;3;5;b7,F,C,Eb,A,C,F
F7 6,x,x,3,2,4,1,1;3;5;b7,F,A,Eb,F,x,x
F7 7,x,x,x,2,1,3,1;3;5;b7,C,Eb,A,x,x,x
F7 8,x,2,1,3,x,x,1;3;5;b7,F,A,Eb,x,x,x
F7 9,x,2,1,3,x,4,1;3;5;b7,F,A,Eb,C,x,x
F7 10,x,1,3,1,x,x,1;3;5;b7,F,C,Eb,x,x,x
F7 11,x,x,1,3,2,4,1;3;5;b7,F,C,Eb,A,x,x
F9 1,1,0,2,0,3,4,1;3;5;b7;9,F,A,Eb,G,C,F
F9 2,x,x,1,3,2,1,1;3;5;b7;9,F,C,Eb,G,x,x
F9 3,x,2,1,3,4,x,1;3;5;b7;9,F,A,Eb,G,x,x
F9 4,x,2,1,3,3,3,1;3;5;b7;9,F,A,Eb,G,C,x
F9 5,2,x,1,3,3,3,1;3;5;b7;9,C,A,Eb,G,C,x
F9 6,2,x,1,3,4,x,1;3;5;b7;9,C,A,Eb,G,x,x
F11 1,x,x,1,1,2,1,1;3;5;b7;9;11,F,Bb,Eb,G,x,x
F11 2,x,1,1,1,1,1,1;3;5;b7;9;11,F,Bb,Eb,G,C,x
F11 3,3,x,4,2,1,1,1;3;5;b7;9;11,F,Eb,G,Bb,Eb,x
F13 1,1,x,1,2,3,4,1;3;5;b7;9;11;13,F,Eb,A,D,G,x
F13 2,x,2,1,3,3,4,1;3;5;b7;9;11;13,F,A,Eb,G,D,x
F13 3,3,x,4,2,1,1,1;3;5;b7;9;11;13,F,Eb,G,A,D,x
F13 4,1,x,2,3,4,x,1;3;5;b7;9;11;13,F,Eb,A,D,x,x
F13 5,x,1,2,3,4,x,1;3;5;b7;9;11;13,Eb,A,D,G,x,x
F13 6,x,1,3,4,2,x,1;3;5;b7;9;11;13,Eb,A,D,F,x,x
F13 7,x,x,1,3,3,4,1;3;5;b7;9;11;13,A,Eb,G,D,x,x
F43991 1,1,0,0,0,2,3,1;3;5;6;9,F,A,D,G,C,F
F43991 2,x,x,2,1,3,4,1;3;5;6;9,F,A,D,G,x,x
F43991 3,x,2,1,1,3,4,1;3;5;6;9,F,A,D,G,C,x
F43991 4,x,2,1,1,3,x,1;3;5;6;9,F,A,D,G,x,x
F43991 5,1,3,0,0,x,x,1;3;5;6;9,F,C,D,G,x,x
F43991 6,1,2,0,0,3,4,1;3;5;6;9,F,C,D,G,D,G
F13(b9) 1,x,1,3,3,3,x,1;3;5;b7;b9;11;13,Eb,A,D,Gb,x,x
F7(#11) 1,x,1,3,1,x,x,1;3;5;b7;#11,F,B,Eb,x,x,x
F7(#11) 2,1,x,2,3,0,x,1;3;5;b7;#11,F,Eb,A,B,x,x
F7(#5) 1,1,x,1,2,3,1,1;3;#5;b7,F,Eb,A,C#,F,x
F7(#5) 2,x,1,2,1,1,x,1;3;#5;b7,Eb,A,C#,F,x,x
F7(#5) 3,x,1,4,1,3,2,1;3;#5;b7,F,C#,Eb,A,C#,x
F7(#5) 4,1,x,2,3,4,x,1;3;#5;b7,F,Eb,A,C#,x,x
F7(#9) 1,1,3,1,2,1,4,1;3;5;b7;#9,F,C,Eb,A,C,G#
F7(#9) 2,x,x,2,1,3,4,1;3;5;b7;#9,F,A,Eb,G#,x,x
F7(#9) 3,x,2,1,3,4,x,1;3;5;b7;#9,F,A,Eb,G#,x,x
F7(#9) 4,x,x,1,2,4,3,1;3;5;b7;#9,A,Eb,G#,C,x,x
F7(b9) 1,1,x,1,2,1,3,1;3;5;b7;b9,F,Eb,A,C,Gb,x
F7(b9) 2,x,x,2,1,3,1,1;3;5;b7;b9,F,A,Eb,Gb,x,x
F7(b9) 3,x,2,1,3,1,x,1;3;5;b7;b9,F,A,Eb,Gb,x,x
F7(b9) 4,x,x,1,2,1,3,1;3;5;b7;b9,A,Eb,Gb,C,x,x
F7(b9) 5,x,x,1,3,2,4,1;3;5;b7;b9,C,Gb,A,Eb,x,x
F7(b9) 6,1,x,2,3,x,4,1;3;5;b7;b9,F,Eb,A,Gb,x,x
F7b5 1,1,3,2,4,x,x,1;3;b5;b7,F,Cb,Eb,A,x,x
F7b5 2,x,x,1,2,3,4,1;3;b5;b7,F,Cb,Eb,A,x,x
F7b5 3,x,1,2,1,3,x,1;3;b5;b7,F,Cb,Eb,A,x,x
F7sus4 1,1,3,1,4,1,1,1;4;5;b7,F,C,Eb,Bb,C,F
F7sus4 2,x,2,3,4,1,x,1;4;5;b7,F,Bb,Eb,F,x,x
F7sus4 3,x,1,3,1,4,1,1;4;5;b7,F,C,Eb,Bb,C,x
F9(#5) 1,x,x,1,2,2,4,1;3;#5;b7;9,A,Eb,G,C#,x,x
F9b5 1,1,0,2,0,0,3,1;3;b5;b7;9,F,A,Eb,G,Cb,F
F9b5 2,x,x,1,2,3,1,1;3;b5;b7;9,F,Cb,Eb,G,x,x
F9b5 3,1,2,1,3,4,1,1;3;b5;b7;9,Cb,F,A,Eb,G,Cb
Fadd9 1,x,1,x,0,4,x,1;3;5;9,F,G,A,x,x,x
Fadd9 2,x,3,4,0,1,1,1;3;5;9,C,F,G,C,F,x
Fadd9 3,x,x,3,2,1,4,1;3;5;9,F,A,C,G,x,x
Faug 1,x,3,2,1,1,x,1;3;#5,C#,F,A,C#,x,x
Faug 2,4,3,2,1,x,x,1;3;#5,A,C#,F,A,x,x
Faug 3,x,x,4,2,3,1,1;3;#5,C#,F,A,C#,x,x
Fdim 1,1,2,3,1,x,x,1;b3;b5,F,Cb,F,Ab,x,x
Fdim 2,x,x,1,2,4,3,1;b3;b5,F,Cb,F,Ab,x,x
Fdim 3,x,1,2,3,4,x,1;b3;b5,F,Cb,F,Ab,x,x
Fdim 4,x,x,3,1,4,x,1;b3;b5,Ab,Cb,F,x,x,x
Fdim 5,3,1,x,x,x,x,1;b3;b5,F,Ab,x,x,x,x
Fdim 6,1,2,x,x,x,x,1;b3;b5,F,Cb,x,x,x,x
Fdim 7,1,2,3,x,x,x,1;b3;b5,F,Cb,F,x,x,x
Fdim7 1,2,4,1,3,x,x,1;b3;b5;bb7,Ab,Ebb,F,Cb,x,x
Fdim7 2,x,2,3,1,4,x,1;b3;b5;bb7,Ab,Ebb,F,Cb,x,x
Fdim7 3,x,x,1,3,2,4,1;b3;b5;bb7,Ebb,Ab,Cb,F,x,x
Fdim7 4,x,2,3,1,4,x,1;b3;b5;bb7,F,Cb,Ebb,Ab,x,x
Fdim7 5,x,x,1,3,2,4,1;b3;b5;bb7,F,Cb,Ebb,Ab,x,x
Fm 1,1,3,4,1,1,1,1;b3;5,F,C,F,Ab,C,F
Fm 2,x,x,1,3,4,2,1;b3;5,F,C,F,Ab,x,x
Fm 3,x,1,3,4,2,1,1;b3;5,F,C,F,Ab,C,x
Fm 4,x,x,3,1,1,1,1;b3;5,F,Ab,C,F,x,x
Fm 5,x,3,4,1,1,1,1;b3;5,C,F,Ab,C,F,x
Fm 6,x,x,x,3,2,1,1;b3;5,F,Ab,C,x,x,x
Fm 7,x,4,2,1,3,x,1;b3;5,F,Ab,C,F,x,x
Fm 8,4,2,1,1,x,x,1;b3;5,F,Ab,C,F,x,x
Fm 9,x,x,x,2,3,1,1;b3;5,C,F,Ab,x,x,x
Fm11 1,2,x,3,4,1,x,1;b3;5;b7;9;11,F,Eb,Ab,Bb,x,x
Fm11 2,x,1,1,1,2,1,1;b3;5;b7;9;11,F,Bb,Eb,Ab,C,x
Fm11 3,x,2,1,3,4,1,1;b3;5;b7;9;11,F,Ab,Eb,G,Bb,x
Fm11 4,x,1,4,1,2,1,1;b3;5;b7;9;11,C,Ab,Bb,Eb,G,x
Fm11 5,x,x,1,3,2,4,1;b3;5;b7;9;11,F,C,Eb,Bb,x,x
Fm11 6,x,2,1,3,1,1,1;b3;5;b7;9;11,F,Ab,Eb,F,Bb,x
Fm6 1,1,x,3,1,4,1,1;b3;5;6,F,F,Ab,D,F,x
Fm6 2,x,3,1,2,1,x,1;b3;5;6,F,Ab,D,F,x,x
Fm6 3,x,1,x,3,2,4,1;b3;5;6,F,F,Ab,D,x,x
Fm7 1,1,3,1,1,4,1,1;b3;5;b7,F,C,Eb,Ab,Eb,F
Fm7 2,x,x,1,4,2,3,1;b3;5;b7,F,C,Eb,Ab,x,x
Fm7 3,x,1,3,1,2,1,1;b3;5;b7,F,C,Eb,Ab,C,x
Fm7 4,2,x,3,3,3,x,1;b3;5;b7,F,Eb,Ab,C,x,x
Fm7 5,2,x,3,3,x,x,1;b3;5;b7,F,Eb,Ab,x,x,x
Fm7 6,x,2,1,3,4,x,1;b3;5;b7,F,Ab,Eb,Ab,x,x
Fm7 7,x,2,1,3,x,x,1;b3;5;b7,F,Ab,Eb,x,x,x
Fm7 8,x,1,x,2,3,x,1;b3;5;b7,F,Eb,Ab,x,x,x
Fm7b5 1,x,1,3,2,4,x,1;b3;b5;b7,F,Cb,Eb,Ab,x,x
Fm7b5 2,x,2,x,3,4,1,1;b3;b5;b7,F,Eb,Ab,Cb,x,x
Fm7b5 3,1,x,2,3,0,x,1;b3;b5;b7,F,Eb,Ab,Cb,x,x
Fm9 1,1,3,1,1,1,4,1;b3;5;b7;9,F,C,Eb,Ab,C,G
Fm9 2,x,x,1,3,2,1,1;b3;5;b7;9,F,C,Eb,G,x,x
Fm9 3,x,2,1,3,4,x,1;b3;5;b7;9,F,Ab,Eb,G,x,x
Fmaj 1,x,4,3,1,2,1,1;3;5,F,A,C,F,A,x
Fmaj 2,x,1,3,3,3,x,1;3;5,F,C,F,A,x,x
Fmaj 3,x,x,3,2,1,1,1;3;5,F,A,C,F,x,x
Fmaj 4,x,3,4,2,1,1,1;3;5,C,F,A,C,F,x
Fmaj 5,x,x,1,2,4,3,1;3;5,F,C,F,A,x,x
Fmaj 6,x,1,x,x,4,x,1;3;5,F,A,x,x,x,x
Fmaj 7,x,1,2,3,4,1,1;3;5,F,C,F,A,C,x
Fmaj 8,x,x,x,2,1,1,1;3;5,A,C,F,x,x,x
Fmaj 9,x,x,x,3,4,1,1;3;5,F,A,C,x,x,x
Fmaj 10,2,x,1,3,4,x,1;3;5,A,F,C,F,x,x
Fmaj 11,x,x,3,2,1,x,1;3;5,F,A,C,x,x,x
Fmaj 12,x,3,1,1,1,x,1;3;5,A,C,F,A,x,x
Fmaj 13,x,x,3,1,2,x,1;3;5,A,C,F,x,x,x
Fmaj 14,1,3,4,2,x,x,1;3;5,F,C,F,A,x,x
Fmaj 15,x,x,x,1,3,2,1;3;5,C,F,A,x,x,x
Fmaj13 1,1,x,2,3,4,x,1;3;5;7;9;11;13,F,E,A,D,x,x
Fmaj13 2,x,1,3,2,1,4,1;3;5;7;9;11;13,F,C,E,G,D,x
Fmaj7 1,1,x,4,3,2,0,1;3;5;7,F,F,A,C,E,x
Fmaj7 2,0,4,3,1,1,1,1;3;5;7,E,F,A,C,E,A
Fmaj7 3,0,1,3,2,4,1,1;3;5;7,E,F,C,E,A,C
Fmaj7 4,1,x,3,4,2,x,1;3;5;7,F,E,A,C,x,x
Fmaj7 5,x,1,3,2,4,x,1;3;5;7,F,C,E,A,x,x
Fmaj7 6,1,3,4,2,1,0,1;3;5;7,F,C,F,A,C,E
Fmaj7 7,x,x,1,1,1,3,1;3;5;7,C,F,A,E,x,x
Fmaj7 8,x,x,x,2,1,0,1;3;5;7,A,C,E,x,x,x
Fmaj7 9,x,x,3,2,1,0,1;3;5;7,F,A,C,E,x,x
Fmaj7 10,x,1,3,2,x,x,1;3;5;7,F,C,E,x,x,x
Fmaj7 11,1,x,3,4,x,x,1;3;5;7,F,E,A,x,x,x
Fmaj7 12,x,1,3,2,4,1,1;3;5;7,F,C,E,A,C,x
Fmaj7 13,x,3,4,2,1,0,1;3;5;7,C,F,A,C,E,x
Fmaj7 14,x,1,1,4,4,4,1;3;5;7,C,F,C,E,A,x
Fmaj7 15,x,2,1,3,4,x,1;3;5;7,F,A,E,A,x,x
Fmaj9 1,1,0,4,0,2,0,1;3;5;7;9,F,A,F,G,C,E
Fmaj9 2,x,4,1,1,1,1,1;3;5;7;9,F,G,C,E,A,x
Fmaj9 3,x,2,1,4,3,x,1;3;5;7;9,F,A,E,G,x,x
Fmaj9 4,x,3,2,0,1,0,1;3;5;7;9,F,A,G,F,E,x
Fmaj9 5,x,3,3,0,1,0,1;3;5;7;9,C,F,G,C,E,x
Fmajm 1,1,3,4,2,1,1,1;3;5,F,C,F,A,C,F
Fsus2 1,x,1,3,4,1,1,1;2;5,F,C,F,G,C,x
Fsus2 2,1,3,4,0,x,x,1;2;5,F,C,F,G,x,x
Fsus2 3,x,3,4,0,1,1,1;2;5,C,F,G,C,F,x
Fsus4 1,1,1,3,4,1,1,1;4;5,F,Bb,F,Bb,C,F
Fsus4 2,x,3,4,1,2,x,1;4;5,F,Bb,C,F,x,x
Fsus4 3,x,1,2,3,4,1,1;4;5,F,C,F,Bb,C,x
F#5 1,1,3,x,x,x,x,1;5,F#,C#,x,x,x,x
F#5 2,1,3,4,x,x,x,1;5,F#,C#,F#,x,x,x
F#5 3,x,1,3,4,x,x,1;5,F#,C#,F#,x,x,x
F#6 1,1,x,3,2,4,1,1;3;5;6,F#,F#,A#,D#,F#,x
F#6 2,x,4,2,3,1,x,1;3;5;6,F#,A#,D#,F#,x,x
F#6 3,x,1,3,3,3,3,1;3;5;6,F#,C#,F#,A#,D#,x
F#6 4,2,x,1,4,3,x,1;3;5;6,F#,D#,A#,C#,x,x
F#7 1,1,3,1,2,4,1,1;3;5;b7,F#,C#,E,A#,E,F#
F#7 2,x,3,2,4,1,x,1;3;5;b7,F#,A#,E,F#,x,x
F#7 3,x,1,3,1,4,1,1;3;5;b7,F#,C#,E,A#,C#,x
F#7 4,1,3,1,2,1,1,1;3;5;b7,F#,C#,E,A#,C#,F#
F#7 5,1,x,2,4,3,x,1;3;5;b7,F#,E,A#,C#,x,x
F#7 6,x,x,x,2,1,3,1;3;5;b7,C#,E,A#,x,x,x
F#9 1,x,x,2,1,3,4,1;3;5;b7;9,E,G#,C#,F#,x,x
F#9 2,x,x,1,3,2,1,1;3;5;b7;9,F#,C#,E,G#,x,x
F#9 3,x,2,1,3,4,x,1;3;5;b7;9,F#,A#,E,G#,x,x
F#9 4,x,2,1,3,3,3,1;3;5;b7;9,F#,A#,E,G#,C#,x
F#9 5,x,x,3,2,1,4,1;3;5;b7;9,E,G#,A#,F#,x,x
F#9 6,x,1,3,2,4,x,1;3;5;b7;9,A#,E,G#,C#,x,x
F#11 1,2,x,3,1,0,0,1;3;5;b7;9;11,F#,E,G#,B,E,x
F#11 2,x,x,1,1,2,1,1;3;5;b7;9;11,F#,B,E,G#,x,x
F#11 3,x,1,1,1,1,1,1;3;5;b7;9;11,F#,B,E,G#,C#,x
F#13 1,1,x,1,2,3,4,1;3;5;b7;9;11;13,F#,E,A#,D#,G#,x
F#13 2,x,2,1,3,3,4,1;3;5;b7;9;11;13,F#,A#,E,G#,D#,x
F#13 3,x,1,3,1,1,4,1;3;5;b7;9;11;13,F#,C#,E,G#,D#,x
F#13 4,1,x,2,3,4,x,1;3;5;b7;9;11;13,F#,E,A#,D#,x,x
F#13 5,x,1,3,4,2,x,1;3;5;b7;9;11;13,E,A#,D#,F#,x,x
F#13 6,x,x,1,2,2,4,1;3;5;b7;9;11;13,A#,E,G#,D#,x,x
F#43991 1,2,1,1,1,3,4,1;3;5;6;9,F#,A#,D#,G#,C#,F#
F#43991 2,x,x,2,1,3,4,1;3;5;6;9,F#,A#,D#,G#,x,x
F#43991 3,x,2,1,1,3,4,1;3;5;6;9,F#,A#,D#,G#,C#,x
F#7(#11) 1,x,1,3,2,x,x,1;3;5;b7;#11,F#,B#,E,x,x,x
F#7(#11) 2,2,x,3,4,1,x,1;3;5;b7;#11,F#,E,A#,B#,x,x
F#7(#11) 3,2,x,3,4,1,0,1;3;5;b7;#11,F#,E,A#,B#,E,x
F#7(#5) 1,1,x,1,2,3,1,1;3;#5;b7,F#,E,A#,C##,F#,x
F#7(#5) 2,x,1,2,1,1,x,1;3;#5;b7,E,A#,C##,F#,x,x
F#7(#5) 3,x,1,4,1,3,2,1;3;#5;b7,F#,C##,E,A#,C##,x
F#7(#9) 1,2,1,3,3,3,3,1;3;5;b7;#9,F#,A#,E,G##,C#,F#
F#7(#9) 2,1,3,1,2,1,4,1;3;5;b7;#9,F#,C#,E,A#,C#,G##
F#7(#9) 3,x,2,1,3,4,x,1;3;5;b7;#9,F#,A#,E,G##,x,x
F#7(b9) 1,1,x,1,2,1,3,1;3;5;b7;b9,F#,E,A#,C#,G,x
F#7(b9) 2,x,x,2,1,3,1,1;3;5;b7;b9,F#,A#,E,G,x,x
F#7(b9) 3,x,2,1,3,1,x,1;3;5;b7;b9,F#,A#,E,G,x,x
F#7b5 1,1,3,2,4,x,x,1;3;b5;b7,F#,C,E,A#,x,x
F#7b5 2,x,x,1,2,3,4,1;3;b5;b7,F#,C,E,A#,x,x
F#7b5 3,x,1,2,1,3,x,1;3;b5;b7,F#,C,E,A#,x,x
F#7sus4 1,1,3,1,4,1,1,1;4;5;b7,F#,C#,E,B,C#,F#
F#7sus4 2,x,2,3,4,1,x,1;4;5;b7,F#,B,E,F#,x,x
F#7sus4 3,x,1,3,1,4,1,1;4;5;b7,F#,C#,E,B,C#,x
F#7sus4 4,x,x,3,4,2,0,1;4;5;b7,F#,B,C#,E,x,x
F#9(#5) 1,x,1,2,1,1,x,1;3;#5;b7;9,E,A#,C##,F#,x,x
F#9b5 1,2,1,3,1,1,4,1;3;b5;b7;9,F#,A#,E,G#,C,F#
F#9b5 2,x,x,1,2,3,1,1;3;b5;b7;9,F#,C,E,G#,x,x
F#9b5 3,1,2,1,3,4,1,1;3;b5;b7;9,C,F#,A#,E,G#,C
F#aug 1,x,3,2,1,1,x,1;3;#5,C##,F#,A#,C##,x,x
F#aug 2,4,3,2,1,x,x,1;3;#5,A#,C##,F#,A#,x,x
F#aug 3,x,x,4,2,3,1,1;3;#5,C##,F#,A#,C##,x,x
F#aug 4,2,1,0,x,x,x,1;3;#5,F#,A#,C##,x,x,x
F#aug 5,x,3,2,1,1,x,1;3;#5,F#,A#,C##,F#,x,x
F#dim 1,1,2,3,1,x,x,1;b3;b5,F#,C,F#,A,x,x
F#dim 2,x,x,1,2,4,3,1;b3;b5,F#,C,F#,A,x,x
F#dim 3,x,1,2,3,4,x,1;b3;b5,F#,C,F#,A,x,x
F#dim 4,x,x,3,1,4,x,1;b3;b5,A,C,F#,x,x,x
F#dim 5,2,x,4,3,1,x,1;b3;b5,F#,F#,A,C,x,x
F#dim 6,x,0,1,2,4,3,1;b3;b5,A,F#,C,F#,A,x
F#dim7 1,2,4,1,3,x,x,1;b3;b5;bb7,A,Eb,F#,C,x,x
F#dim7 2,x,2,3,1,4,x,1;b3;b5;bb7,A,Eb,F#,C,x,x
F#dim7 3,x,x,1,3,2,4,1;b3;b5;bb7,Eb,A,C,F#,x,x
F#dim7 4,x,x,1,3,2,4,1;b3;b5;bb7,F#,C,Eb,A,x,x
F#dim7 5,1,2,3,1,4,1,1;b3;b5;bb7,F#,C,F#,A,Eb,F#
F#dim7 6,x,2,3,1,4,x,1;b3;b5;bb7,F#,C,Eb,A,x,x
F#dim7 7,x,x,1,3,2,4,1;b3;b5;bb7,Eb,A,C,F#,x,x
F#dim7 8,2,x,1,3,1,x,1;b3;b5;bb7,F#,Eb,A,C,x,x
F#dim7 9,x,2,3,1,4,x,1;b3;b5;bb7,Eb,A,C,F#,x,x
F#dim7 10,x,x,1,3,2,4,1;b3;b5;bb7,C,F#,A,Eb,x,x
F#dim7 11,2,x,1,3,1,x,1;b3;b5;bb7,C,A,Eb,F#,x,x
F#m 1,1,3,4,1,1,1,1;b3;5,F#,C#,F#,A,C#,F#
F#m 2,x,x,1,3,4,2,1;b3;5,F#,C#,F#,A,x,x
F#m 3,x,1,3,4,2,1,1;b3;5,F#,C#,F#,A,C#,x
F#m 4,x,1,3,4,2,x,1;b3;5,F#,C#,F#,A,x,x
F#m 5,x,x,3,1,1,1,1;b3;5,F#,A,C#,F#,x,x
F#m11 1,x,3,1,4,0,0,1;b3;5;b7;9;11,F#,A,E,B,E,x
F#m11 2,1,3,4,1,0,0,1;b3;5;b7;9;11,F#,C#,F#,A,B,E
F#m11 3,x,1,1,1,2,x,1;b3;5;b7;9;11,F#,B,E,A,x,x
F#m11 4,2,x,3,4,0,x,1;b3;5;b7;9;11,F#,E,A,B,x,x
F#m11 5,2,x,3,4,0,0,1;b3;5;b7;9;11,F#,E,A,B,E,x
F#m11 6,x,1,3,4,0,0,1;b3;5;b7;9;11,F#,C#,F#,B,E,x
F#m11 7,x,x,3,1,4,x,1;b3;5;b7;9;11,C#,E,B,x,x,x
F#m11 8,x,1,4,1,2,1,1;b3;5;b7;9;11,C#,A,B,E,G#,x
F#m6 1,1,x,3,1,4,1,1;b3;5;6,F#,F#,A,D#,F#,x
F#m6 2,x,3,1,2,1,x,1;b3;5;6,F#,A,D#,F#,x,x
F#m6 3,x,1,x,3,2,4,1;b3;5;6,F#,F#,A,D#,x,x
F#m7 1,1,3,1,1,4,1,1;b3;5;b7,F#,C#,E,A,E,F#
F#m7 2,x,x,1,4,2,3,1;b3;5;b7,F#,C#,E,A,x,x
F#m7 3,x,1,3,1,2,1,1;b3;5;b7,F#,C#,E,A,C#,x
F#m7 4,1,3,1,1,1,1,1;b3;5;b7,F#,C#,E,A,C#,F#
F#m7 5,x,2,1,3,4,x,1;b3;5;b7,F#,A,E,A,x,x
F#m7 6,2,x,3,3,3,x,1;b3;5;b7,F#,E,A,C#,x,x
F#m7 7,2,x,3,3,x,x,1;b3;5;b7,F#,E,A,x,x,x
F#m7 8,x,2,x,3,4,x,1;b3;5;b7,F#,E,A,x,x,x
F#m7 9,x,x,1,1,1,1,1;b3;5;b7,E,A,C#,F#,x,x
F#m7 10,1,3,1,1,1,4,1;b3;5;b7,F#,C#,E,A,C#,A
F#m9 1,1,3,1,1,1,4,1;b3;5;b7;9,F#,C#,E,A,C#,G#
F#m9 2,x,x,2,1,4,3,1;b3;5;b7;9,F#,A,E,G#,x,x
F#m9 3,x,2,1,3,4,x,1;b3;5;b7;9,F#,A,E,G#,x,x
F#maj 1,1,3,4,2,1,1,1;3;5,F#,C#,F#,A#,C#,F#
F#maj 2,x,4,3,1,2,1,1;3;5,F#,A#,C#,F#,A#,x
F#maj 3,x,1,3,3,3,x,1;3;5,F#,C#,F#,A#,x,x
F#maj 4,1,3,4,2,x,x,1;3;5,F#,C#,F#,A#,x,x
F#maj 5,x,x,3,1,2,x,1;3;5,A#,C#,F#,x,x,x
F#maj 6,2,1,x,x,x,x,1;3;5,F#,A#,x,x,x,x
F#maj 7,x,x,x,1,3,2,1;3;5,C#,F#,A#,x,x,x
F#maj 8,x,x,3,2,1,1,1;3;5,F#,A#,C#,F#,x,x
F#maj 9,x,x,3,3,3,x,1;3;5,C#,F#,A#,x,x,x
F#maj 10,1,3,x,2,x,x,1;3;5,F#,C#,A#,x,x,x
F#maj 11,1,4,x,x,x,x,1;3;5,A#,F#,x,x,x,x
F#maj7 1,1,4,2,3,1,x,1;3;5;7,F#,C#,E#,A#,C#,x
F#maj7 2,x,4,3,1,1,1,1;3;5;7,F#,A#,C#,E#,A#,x
F#maj7 3,x,1,3,2,4,1,1;3;5;7,F#,C#,E#,A#,C#,x
F#maj9 1,x,x,4,1,2,1,1;3;5;7;9,F#,G#,C#,E#,x,x
F#maj9 2,x,4,1,1,1,1,1;3;5;7;9,F#,G#,C#,E#,A#,x
F#maj9 3,x,2,1,4,3,x,1;3;5;7;9,F#,A#,E#,G#,x,x
F#sus4 1,1,1,3,4,1,1,1;4;5,F#,B,F#,B,C#,F#
F#sus4 2,x,3,4,1,2,x,1;4;5,F#,B,C#,F#,x,x
F#sus4 3,x,1,2,3,4,1,1;4;5,F#,C#,F#,B,C#,x
F#sus4 4,x,1,3,3,4,x,1;4;5,F#,C#,F#,B,x,x
G5 1,1,3,x,x,x,x,1;5,G,D,x,x,x,x
G5 2,x,x,1,1,x,x,1;5,D,G,x,x,x,x
G5 3,1,3,4,x,x,x,1;5,G,D,G,x,x,x
G5 4,x,1,3,4,x,x,1;5,G,D,G,x,x,x
G5 5,x,1,1,x,x,x,1;5,D,G,x,x,x,x
G5 6,2,x,0,0,3,x,1;5,G,D,G,D,x,x
G5 7,2,x,0,0,x,x,1;5,G,D,G,x,x,x
G5 8,x,x,1,3,x,x,1;5,G,D,x,x,x,x
G5 9,x,1,4,x,x,x,1;5,G,D,x,x,x,x
G5 10,x,x,1,3,4,x,1;5,G,D,G,x,x,x
G5 11,x,x,x,1,2,4,1;5,D,G,D,x,x,x
G6 1,1,2,0,0,0,0,1;3;5;6,G,B,D,G,B,E
G6 2,1,x,3,2,4,1,1;3;5;6,G,G,B,E,G,x
G6 3,x,4,2,3,1,x,1;3;5;6,G,B,E,G,x,x
G6 4,x,x,x,2,1,0,1;3;5;6,B,D,E,x,x,x
G6 5,1,3,4,2,0,0,1;3;5;6,G,D,G,B,B,E
G6 6,x,x,3,2,1,0,1;3;5;6,G,B,D,E,x,x
G6 7,x,x,0,0,3,0,1;3;5;6,D,G,D,E,x,x
G6 8,x,3,2,0,1,0,1;3;5;6,G,B,G,G,E,x
G6 9,x,x,3,2,3,1,1;3;5;6,G,B,E,G,x,x
G6 10,x,x,x,0,0,0,1;3;5;6,G,B,E,x,x,x
G6 11,2,1,0,0,3,0,1;3;5;6,G,B,D,G,D,E
