Root,Type,Type 2,E,A,D,G,B,E-2,Structure,Note1,Note2,Note3,Note4,Note5,Note6
D,5,,x,0,0,1,3,x,1;5,A,D,A,D,,
D,7(#11),,x,1,3,1,x,x,1;3;5;b7;#11,D,G#,C,,,
D,7(#11),,x,x,x,1,3,2,1;3;5;b7;#11,D,G#,C,,,
D,7(#11),,2,x,3,4,1,x,1;3;5;b7;#11,D,C,F#,G#,,
D,m6,,x,0,0,2,0,1,1;b3;5;6,A,D,A,B,F,
D,m6,,x,1,x,3,2,4,1;b3;5;6,D,D,F,B,,
D,m6,,1,x,3,1,4,1,1;b3;5;6,D,D,F,B,D,
D,m6,,x,x,0,2,0,1,1;b3;5;6,D,A,B,F,,
D,m6,,x,3,1,2,1,x,1;b3;5;6,D,F,B,D,,
D,m6,,x,3,1,2,4,x,1;b3;5;6,D,F,B,F,,
D,m6,,2,x,1,3,3,3,1;b3;5;6,D,B,F,A,D,
D,m6,,1,4,3,1,1,1,1;b3;5;6,D,B,D,F,A,D
D,m6,,x,x,1,3,1,2,1;b3;5;6,D,A,B,F,,
D,m6,,x,3,1,2,1,4,1;b3;5;6,D,F,B,D,A,
D,m6,,x,x,3,1,2,x,1;b3;5;6,A,B,F,,,
D,m6/9,,x,3,1,2,4,x,1;b3;5;6;9,D,F,B,E,,
D,7(b9),,x,2,1,3,1,x,1;3;5;b7;b9,D,F#,C,Eb,,
D,7(b9),,3,2,4,1,x,x,1;3;5;b7;b9,D,F#,C,Eb,,
D,7(b9),,1,x,1,2,1,3,1;3;5;b7;b9,D,C,F#,A,Eb,
D,7(b9),,x,2,3,1,4,x,1;3;5;b7;b9,F#,C,Eb,A,,
D,7(b9),,x,2,1,3,1,4,1;3;5;b7;b9,D,F#,C,Eb,A,
D,7(b9),,2,x,1,3,1,x,1;3;5;b7;b9,A,F#,C,Eb,,
D,7(b9),,x,x,1,3,2,4,1;3;5;b7;b9,C,F#,A,Eb,,
D,7(b9),,x,x,1,3,2,4,1;3;5;b7;b9,Eb,A,C,F#,,
D,7(b9),,x,x,1,3,2,4,1;3;5;b7;b9,A,Eb,F#,C,,
D,7(b9),,x,x,1,3,2,4,1;3;5;b7;b9,Eb,A,C,F#,,
D,7(b9),,x,x,1,3,2,4,1;3;5;b7;b9,F#,C,Eb,A,,
D,m9,,x,0,x,2,1,0,1;b3;5;b7;9,A,A,C,E,,
D,m9,,x,2,1,3,4,x,1;b3;5;b7;9,D,F,C,E,,
D,m9,,1,3,1,1,1,4,1;b3;5;b7;9,D,A,C,F,A,E
D,m9,,x,x,1,3,3,3,1;b3;5;b7;9,F,C,E,A,,
D,m9,,x,x,1,1,1,3,1;b3;5;b7;9,C,F,A,E,,
D,m9,,x,x,2,4,1,3,1;b3;5;b7;9,A,E,F,C,,
D,13(b9),,x,2,1,3,1,4,1;3;5;b7;b9;11;13,D,F#,C,Eb,B,
D,13(b9),,3,x,4,2,1,1,1;3;5;b7;b9;11;13,D,C,Eb,F#,B,
D,sus4,,x,0,0,1,3,4,1;4;5,A,D,A,D,G,
D,sus4,,x,1,2,3,4,1,1;4;5,D,A,D,G,A,
D,sus4,,1,1,3,4,1,1,1;4;5,D,G,D,G,A,D
D,sus4,,x,x,0,1,3,4,1;4;5,D,A,D,G,,
D,9-Jun,,x,2,1,1,3,4,1;3;5;6;9,D,F#,B,E,A,
D,9-Jun,,2,1,1,1,3,4,1;3;5;6;9,D,F#,B,E,A,D
D,9-Jun,,x,x,2,1,3,4,1;3;5;6;9,D,F#,B,E,,
D,9-Jun,,1,3,4,2,0,0,1;3;5;6;9,D,A,D,F#,B,E
D,9-Jun,,x,1,3,4,0,0,1;3;5;6;9,D,A,D,B,E,
D,9-Jun,,x,1,x,2,3,0,1;3;5;6;9,B,A,D,E,,
D,9-Jun,,x,x,0,2,0,0,1;3;5;6;9,D,A,B,E,,
D,9-Jun,,x,2,3,1,0,0,1;3;5;6;9,A,D,F#,B,E,
D,9-Jun,,2,x,0,3,0,0,1;3;5;6;9,F#,D,A,B,E,
E,13,,0,x,0,1,2,3,1;3;5;b7;9;11;13,E,D,G#,C#,F#,
E,13,,0,x,1,2,3,4,1;3;5;b7;9;11;13,E,G#,D,F#,C#,
E,13,,0,x,4,3,1,1,1;3;5;b7;9;11;13,E,D,F#,G#,C#,
E,13,,0,2,0,1,3,0,1;3;5;b7;9;11;13,E,B,D,G#,C#,E
E,13,,x,2,1,3,3,4,1;3;5;b7;9;11;13,E,G#,D,F#,C#,
E,13,,x,1,3,4,2,x,1;3;5;b7;9;11;13,D,G#,C#,E,,
E,13,,x,x,1,3,3,4,1;3;5;b7;9;11;13,G#,D,F#,C#,,
E,13,,0,1,3,4,2,x,1;3;5;b7;9;11;13,E,D,G#,C#,E,
E,7(#9),,0,x,2,1,3,4,1;3;5;b7;#9,E,E,G#,D,F##,
E,7(#9),,0,2,1,3,4,0,1;3;5;b7;#9,E,E,G#,D,F##,E
E,7(#9),,0,1,3,3,3,0,1;3;5;b7;#9,E,G#,D,F##,B,E
E,7(#9),,x,2,1,3,4,x,1;3;5;b7;#9,E,G#,D,F##,,
E,7(#9),,0,x,x,x,3,4,1;3;5;b7;#9,E,D,F##,,,
E,7(#9),,x,x,2,1,4,4,1;3;5;b7;#9,E,G#,D,F##,,
E,7(#9),,0,2,1,3,4,x,1;3;5;b7;#9,E,E,G#,D,F##,
E,9,,0,2,0,1,4,3,1;3;5;b7;9,E,B,D,G#,D,F#
E,9,,0,2,1,3,4,0,1;3;5;b7;9,E,E,G#,D,F#,E
E,9,,0,1,3,2,4,0,1;3;5;b7;9,E,G#,D,F#,B,E
E,9b5,,0,x,1,2,3,1,1;3;b5;b7;9,E,E,Bb,D,F#,
E,9b5,,1,2,1,3,4,1,1;3;b5;b7;9,Bb,E,G#,D,F#,Bb
E,9b5,,0,1,2,1,1,3,1;3;b5;b7;9,E,G#,D,F#,Bb,E
E,7,,0,2,0,1,4,0,1;3;5;b7,E,B,D,G#,D,E
E,7,,0,3,2,4,1,0,1;3;5;b7,E,E,G#,D,E,E
E,7,,0,1,3,1,4,1,1;3;5;b7,E,E,B,D,G#,B
E,7,,0,2,0,1,0,0,1;3;5;b7,E,B,D,G#,B,E
E,7,,x,1,3,1,4,1,1;3;5;b7,E,B,D,G#,B,
E,7,,0,2,3,1,4,0,1;3;5;b7,E,B,E,G#,D,E
E,7,,x,3,2,4,1,x,1;3;5;b7,E,G#,D,E,,
E,7,,0,2,1,3,0,4,1;3;5;b7,E,E,G#,D,B,B
E,7,,x,x,1,1,1,2,1;3;5;b7,B,E,G#,D,,
E,7,,x,x,x,2,1,3,1;3;5;b7,B,D,G#,,,
E,7,,x,2,1,3,x,x,1;3;5;b7,E,G#,D,,,
E,7,,x,x,1,3,2,4,1;3;5;b7,E,B,D,G#,,
E,7,,0,x,1,3,x,x,1;3;5;b7,E,G#,D,,,
E,7,,x,2,0,1,4,0,1;3;5;b7,B,D,G#,D,E,
E,7,,0,4,x,x,x,x,1;3;5;b7,E,D,,,,
E,7,,x,x,2,1,4,0,1;3;5;b7,E,G#,D,E,,
E,7,,x,x,x,1,1,2,1;3;5;b7,E,G#,D,,,
E,7,,x,1,x,2,4,0,1;3;5;b7,E,D,G#,E,,
E,7,,x,1,x,1,3,1,1;3;5;b7,E,D,G#,B,,
E,7,,x,2,1,3,x,4,1;3;5;b7,E,G#,D,B,,
E,dim7,,2,4,1,3,x,x,1;b3;b5;bb7,G,Db,E,Bb,,
E,dim7,,x,2,3,1,4,x,1;b3;b5;bb7,G,Db,E,Bb,,
E,dim7,,x,x,1,3,2,4,1;b3;b5;bb7,Db,G,Bb,E,,
E,dim7,,x,2,3,1,4,x,1;b3;b5;bb7,E,Bb,Db,G,,
E,dim7,,x,x,1,3,2,4,1;b3;b5;bb7,E,Bb,Db,G,,
E,dim7,,x,x,x,2,1,3,1;b3;b5;bb7,Bb,Db,G,,,
E,dim7,,x,3,1,2,x,x,1;b3;b5;bb7,E,G,Db,,,
E,dim7,,0,x,1,3,2,4,1;b3;b5;bb7,E,E,Bb,Db,G,
E,dim7,,0,x,x,2,1,3,1;b3;b5;bb7,E,Bb,Db,G,,
E,aug,,x,3,2,1,1,x,1;3;#5,B#,E,G#,B#,,
E,aug,,4,3,2,1,x,x,1;3;#5,G#,B#,E,G#,,
E,aug,,0,x,4,2,3,1,1;3;#5,E,B#,E,G#,B#,
E,aug,,x,3,2,1,1,x,1;3;#5,E,G#,B#,E,,
E,aug,,0,3,2,1,1,x,1;3;#5,E,E,G#,B#,E,
E,m(maj9),,0,4,3,2,1,1,1;b3;5;7;9,E,G,B,D#,F#,B
E,maj,M,0,2,3,1,0,0,1;3;5,E,B,E,G#,B,E
E,maj,,0,4,3,1,2,1,1;3;5,E,E,G#,B,E,G#
E,maj,,0,1,3,3,3,x,1;3;5,E,E,B,E,G#,
E,maj,,1,4,3,1,2,1,1;3;5,G#,E,G#,B,E,G#
E,maj,,x,x,x,1,3,2,1;3;5,B,E,G#,,,
E,maj,,x,1,2,3,4,1,1;3;5,E,B,E,G#,B,
E,maj,,x,1,3,3,3,x,1;3;5,E,B,E,G#,,
E,maj,,0,2,3,1,x,x,1;3;5,E,B,E,G#,,
E,maj,,x,4,3,1,2,1,1;3;5,E,G#,B,E,G#,
E,maj,,1,3,4,2,1,1,1;3;5,E,B,E,G#,B,E
E,maj,,x,x,1,1,1,x,1;3;5,B,E,G#,,,
E,maj,,x,x,x,3,4,1,1;3;5,E,G#,B,,,
E,maj,,x,x,1,1,1,4,1;3;5,B,E,G#,E,,
E,maj,,x,2,1,x,x,x,1;3;5,E,G#,,,,
E,maj,,x,x,1,2,4,3,1;3;5,E,B,E,G#,,
E,maj,,x,x,2,1,0,0,1;3;5,E,G#,B,E,,
E,maj,,x,2,3,1,0,0,1;3;5,B,E,G#,B,E,
E,maj,,0,x,x,1,3,2,1;3;5,E,B,E,G#,,
E,maj,,x,x,x,2,1,1,1;3;5,G#,B,E,,,
E,maj,,4,2,3,1,0,0,1;3;5,G#,B,E,G#,B,E
E,maj,,1,4,x,x,x,x,1;3;5,G#,E,,,,
E,11,,0,1,1,1,2,1,1;3;5;b7;9;11,E,B,E,A,D,F#
E,11,,0,1,1,1,1,1,1;3;5;b7;9;11,E,E,A,D,F#,B
E,11,,0,x,3,2,1,0,1;3;5;b7;9;11,E,D,F#,A,E,
E,maj9,,0,3,1,2,0,4,1;3;5;7;9,E,B,D#,G#,B,F#
E,maj9,,0,4,1,1,1,1,1;3;5;7;9,E,E,F#,B,D#,G#
E,maj9,,0,2,1,4,3,0,1;3;5;7;9,E,E,G#,D#,F#,E
E,maj9,,0,2,1,4,3,x,1;3;5;7;9,E,E,G#,D#,F#,
E,maj9,,0,3,4,2,0,0,1;3;5;7;9,E,F#,B,D#,B,E
E,sus2,,x,x,1,3,4,1,1;2;5,E,B,E,F#,,
E,sus2,,0,1,1,3,4,1,1;2;5,E,B,E,B,E,F#
E,sus2,,1,1,3,4,1,1,1;2;5,B,E,B,E,F#,B
E,m11,,2,x,3,4,1,x,1;b3;5;b7;9;11,E,D,G,A,,
E,m11,,x,1,1,1,2,x,1;b3;5;b7;9;11,E,A,D,G,,
E,m11,,x,1,1,1,1,x,1;b3;5;b7;9;11,E,A,D,F#,,
E,m11,,x,2,x,3,4,1,1;b3;5;b7;9;11,E,D,G,A,,
E,m11,,0,1,1,1,2,1,1;b3;5;b7;9;11,E,E,A,D,G,B
E,m11,,x,2,1,3,4,1,1;b3;5;b7;9;11,E,G,D,F#,A,
E,m11,,0,x,2,3,1,4,1;b3;5;b7;9;11,E,E,A,B,F#,
E,m11,,0,1,3,0,2,4,1;b3;5;b7;9;11,E,B,F#,G,D,A
E,m11,,0,3,1,0,0,0,1;b3;5;b7;9;11,E,F#,A,G,B,E
E,m11,,0,1,4,0,x,x,1;b3;5;b7;9;11,E,D,A,G,,
E,m11,,0,x,x,1,2,1,1;b3;5;b7;9;11,E,A,D,F#,,
E,add9,,0,2,4,1,0,0,1;3;5;9,E,B,F#,G#,B,E
E,m,,0,2,3,0,0,0,1;b3;5,E,B,E,G,B,E
E,m,,0,x,3,2,4,1,1;b3;5,E,G,B,E,G,
E,m,,0,1,3,4,2,1,1;b3;5,E,E,B,E,G,B
E,m,,x,x,3,2,4,1,1;b3;5,G,B,E,G,,
E,m,,x,1,3,4,2,1,1;b3;5,E,B,E,G,B,
E,m,,0,2,3,0,x,x,1;b3;5,E,B,E,G,,
E,m,,0,x,x,x,2,1,1;b3;5,E,G,B,,,
E,m,,x,x,x,3,2,1,1;b3;5,E,G,B,,,
E,m,,x,3,1,x,x,x,1;b3;5,E,G,,,,
E,m,,x,1,3,2,4,x,1;b3;5,B,G,B,E,,
E,m,,x,x,3,4,2,1,1;b3;5,B,E,G,B,,
E,m,,x,2,x,0,4,x,1;b3;5,E,G,G,,,
E,m,,0,1,4,0,0,0,1;b3;5,E,B,G,G,B,E
E,m,,x,x,2,0,0,0,1;b3;5,E,G,B,E,,
E,m,,x,x,x,0,0,0,1;b3;5,G,B,E,,,
E,m,,x,x,2,1,3,0,1;b3;5,G,B,E,E,,
E,m,,0,2,3,0,0,4,1;b3;5,E,B,E,G,B,G
E,m,,4,2,3,0,0,0,1;b3;5,G,B,E,G,B,E
E,m,,1,1,3,4,2,1,1;b3;5,B,E,B,E,G,B
E,7b5,,0,1,0,2,x,0,1;3;b5;b7,E,Bb,D,G#,E,
E,7b5,,0,1,2,1,3,x,1;3;b5;b7,E,E,Bb,D,G#,
E,7b5,,0,x,2,4,1,3,1;3;b5;b7,E,D,G#,Bb,E,
E,m7,,0,2,0,0,4,0,1;b3;5;b7,E,B,D,G,D,E
E,m7,,0,x,3,2,1,0,1;b3;5;b7,E,G,B,D,E,
E,m7,,0,1,3,1,2,1,1;b3;5;b7,E,E,B,D,G,B
E,m7,,0,2,0,0,0,0,1;b3;5;b7,E,B,D,G,B,E
E,m7,,0,1,2,0,4,0,1;b3;5;b7,E,B,E,G,D,E
E,m7,,x,x,1,0,3,4,1;b3;5;b7,E,G,D,G,,
E,m7,,2,x,3,3,x,x,1;b3;5;b7,E,D,G,,,
E,m7,,2,x,3,3,3,x,1;b3;5;b7,E,D,G,B,,
E,m7,,x,2,1,3,x,x,1;b3;5;b7,E,G,D,,,
E,m7,,x,2,1,3,4,x,1;b3;5;b7,E,G,D,G,,
E,m7,,2,x,3,3,3,3,1;b3;5;b7,E,D,G,B,E,
E,m7,,1,3,1,1,1,1,1;b3;5;b7,E,B,D,G,B,E
E,m7,,x,1,3,1,2,1,1;b3;5;b7,E,B,D,G,B,
E,m7,,x,2,x,3,4,x,1;b3;5;b7,E,D,G,,,
E,m7,,x,x,1,1,1,1,1;b3;5;b7,D,G,B,E,,
E,m7,,x,x,1,3,2,2,1;b3;5;b7,E,B,D,G,,
E,m7,,0,1,0,0,3,4,1;b3;5;b7,E,B,D,G,D,G
E,m7,,0,x,x,1,3,2,1;b3;5;b7,E,D,G,B,,
E,m7,,x,x,2,0,4,0,1;b3;5;b7,E,G,D,E,,
E,m7,,x,x,1,3,1,4,1;b3;5;b7,G,D,E,B,,
E,m7,,2,x,1,4,3,x,1;b3;5;b7,G,E,B,D,,
E,dim,,0,1,3,0,x,0,1;b3;b5,E,Bb,E,G,E,
E,dim,,x,x,1,2,4,3,1;b3;b5,E,Bb,E,G,,
E,dim,,x,1,2,4,3,x,1;b3;b5,E,Bb,E,G,,
E,dim,,x,x,3,1,4,x,1;b3;b5,G,Bb,E,,,
E,dim,,x,3,1,x,x,x,1;b3;b5,E,G,,,,
E,dim,,0,1,2,x,x,x,1;b3;b5,E,Bb,E,,,
E,dim,,x,1,2,3,x,x,1;b3;b5,E,Bb,E,,,
E,6,,0,2,3,1,4,0,1;3;5;6,E,B,E,G#,C#,E
E,6,,x,4,2,3,1,x,1;3;5;6,E,G#,C#,E,,
E,6,,x,1,3,3,3,3,1;3;5;6,E,B,E,G#,C#,
E,6,,x,1,4,x,x,x,1;3;5;6,E,C#,,,,
E,6,,0,3,x,x,x,x,1;3;5;6,E,C#,,,,
E,6,,0,2,3,1,4,x,1;3;5;6,E,B,E,G#,C#,
E,6,,0,x,3,3,3,3,1;3;5;6,E,B,E,G#,C#,
E,6,,x,x,3,2,4,1,1;3;5;6,E,G#,C#,E,,
E,6,,x,x,3,3,3,3,1;3;5;6,B,E,G#,C#,,
E,7(#5),,0,x,0,2,3,0,1;3;#5;b7,E,D,G#,B#,E,
E,7(#5),,0,1,2,1,1,x,1;3;#5;b7,E,D,G#,B#,E,
E,7(#5),,0,1,4,1,3,2,1;3;#5;b7,E,E,B#,D,G#,B#
E,7(#5),,0,x,0,1,1,x,1;3;#5;b7,E,D,G#,B#,,
E,7(#5),,0,x,1,3,4,2,1;3;#5;b7,E,D,G#,B#,E,
E,7(#5),,0,x,x,1,4,2,1;3;#5;b7,E,D,G#,B#,,
E,7sus4,,0,2,0,3,0,0,1;4;5;b7,E,B,D,A,B,E
E,7sus4,,0,x,1,3,2,4,1;4;5;b7,E,E,B,D,A,
E,7sus4,,0,1,3,1,4,1,1;4;5;b7,E,E,B,D,A,B
E,maj7,,0,3,1,2,0,0,1;3;5;7,E,B,D#,G#,B,E
E,maj7,,0,4,3,1,1,1,1;3;5;7,E,E,G#,B,D#,G#
E,maj7,,0,1,3,2,4,1,1;3;5;7,E,E,B,D#,G#,B
E,maj7,,x,1,3,2,4,x,1;3;5;7,E,B,D#,G#,,
E,maj7,,0,x,3,2,0,0,1;3;5;7,E,B,D#,B,E,
E,maj7,,0,1,3,4,0,0,1;3;5;7,E,D#,B,E,B,E
E,maj7,,x,1,1,4,4,4,1;3;5;7,B,E,B,D#,G#,
E,maj7,,x,1,3,2,4,1,1;3;5;7,E,B,D#,G#,B,
E,5,,x,1,3,x,x,x,1;5,E,B,,,,
E,5,,1,3,x,x,x,x,1;5,E,B,,,,
E,5,,x,1,3,4,x,x,1;5,E,B,E,,,
E,5,,0,2,x,x,x,x,1;5,E,B,,,,
E,5,,0,2,3,x,0,0,1;5,E,B,E,B,E,
E,5,,0,2,2,x,x,x,1;5,E,B,E,,,
E,5,,0,1,3,4,0,0,1;5,E,E,B,E,B,E
E,5,,0,1,3,4,x,x,1;5,E,E,B,E,,
E,5,,0,1,1,3,4,x,1;5,E,B,E,B,E,
E,5,,x,x,1,1,x,x,1;5,B,E,,,,
E,5,,x,x,1,3,4,x,1;5,E,B,E,,,
E,5,,0,1,3,x,x,x,1;5,E,E,B,,,
E,5,,1,3,4,x,x,x,1;5,E,B,E,,,
E,5,,1,1,3,x,x,x,1;5,B,E,B,,,
E,7(#11),,x,1,3,1,x,x,1;3;5;b7;#11,E,A#,D,,,
E,7(#11),,x,x,x,1,3,2,1;3;5;b7;#11,E,A#,D,,,
E,m6,,0,2,3,0,4,0,1;b3;5;6,E,B,E,G,C#,E
E,m6,,0,3,1,2,1,x,1;b3;5;6,E,E,G,C#,E,
E,m6,,0,1,x,3,2,4,1;b3;5;6,E,E,E,G,C#,
E,m6/9,,0,1,4,0,2,0,1;b3;5;6;9,E,B,F#,G,C#,E
E,7(b9),,0,x,0,1,0,2,1;3;5;b7;b9,E,D,G#,B,F,
E,7(b9),,0,2,1,3,1,x,1;3;5;b7;b9,E,E,G#,D,F,
E,7(b9),,0,2,3,1,0,0,1;3;5;b7;b9,E,G#,D,F,B,E
E,7(b9),,x,2,1,3,1,x,1;3;5;b7;b9,E,G#,D,F,,
E,7(b9),,0,2,3,1,4,0,1;3;5;b7;b9,E,G#,D,F,B,E
E,7(b9),,0,x,1,3,2,x,1;3;5;b7;b9,E,G#,D,F,,
E,m9,,0,1,2,0,4,3,1;b3;5;b7;9,E,B,E,G,D,F#
E,m9,,0,2,1,3,4,0,1;b3;5;b7;9,E,E,G,D,F#,E
E,m9,,0,1,3,2,4,0,1;b3;5;b7;9,E,G,D,F#,B,E
E,m9,,0,1,0,0,0,3,1;b3;5;b7;9,E,B,D,G,B,F#
E,m9,,x,2,1,3,4,x,1;b3;5;b7;9,E,G,D,F#,,
E,m9,,0,1,3,2,0,0,1;b3;5;b7;9,E,G,D,F#,B,E
E,m9,,0,1,3,0,2,0,1;b3;5;b7;9,E,B,F#,G,D,E
E,13(b9),,0,x,x,1,3,2,1;3;5;b7;b9;11;13,E,G#,C#,F,,
E,sus4,,0,1,2,3,0,0,1;4;5,E,B,E,A,B,E
E,sus4,,0,3,4,1,2,0,1;4;5,E,E,A,B,E,E
E,sus4,,0,x,1,1,2,4,1;4;5,E,B,E,A,E,
E,sus4,,x,1,3,3,4,x,1;4;5,E,B,E,A,,
E,sus4,,x,x,2,3,0,0,1;4;5,E,A,B,E,,
E,sus4,,0,0,x,x,0,x,1;4;5,E,A,B,,,
E,sus4,,0,0,x,x,0,0,1;4;5,E,A,B,E,,
E,9-Jun,,0,x,2,1,3,4,1;3;5;6;9,E,E,G#,C#,F#,
E,9-Jun,,0,2,1,1,3,4,1;3;5;6;9,E,E,G#,C#,F#,B
E,9-Jun,,0,1,1,1,2,3,1;3;5;6;9,E,G#,C#,F#,B,E
F,9(#5),,x,x,1,2,2,4,1;3;#5;b7;9,A,Eb,G,C#,,
F,13,,1,x,1,2,3,4,1;3;5;b7;9;11;13,F,Eb,A,D,G,
F,13,,x,2,1,3,3,4,1;3;5;b7;9;11;13,F,A,Eb,G,D,
F,13,,3,x,4,2,1,1,1;3;5;b7;9;11;13,F,Eb,G,A,D,
F,13,,1,x,2,3,4,x,1;3;5;b7;9;11;13,F,Eb,A,D,,
F,13,,x,1,2,3,4,x,1;3;5;b7;9;11;13,Eb,A,D,G,,
F,13,,x,1,3,4,2,x,1;3;5;b7;9;11;13,Eb,A,D,F,,
F,13,,x,x,1,3,3,4,1;3;5;b7;9;11;13,A,Eb,G,D,,
F,7(#9),,1,3,1,2,1,4,1;3;5;b7;#9,F,C,Eb,A,C,G#
F,7(#9),,x,x,2,1,3,4,1;3;5;b7;#9,F,A,Eb,G#,,
F,7(#9),,x,2,1,3,4,x,1;3;5;b7;#9,F,A,Eb,G#,,
F,7(#9),,x,x,1,2,4,3,1;3;5;b7;#9,A,Eb,G#,C,,
F,9,,1,0,2,0,3,4,1;3;5;b7;9,F,A,Eb,G,C,F
F,9,,x,x,1,3,2,1,1;3;5;b7;9,F,C,Eb,G,,
F,9,,x,2,1,3,4,x,1;3;5;b7;9,F,A,Eb,G,,
F,9,,x,2,1,3,3,3,1;3;5;b7;9,F,A,Eb,G,C,
F,9,,2,x,1,3,3,3,1;3;5;b7;9,C,A,Eb,G,C,
F,9,,2,x,1,3,4,x,1;3;5;b7;9,C,A,Eb,G,,
F,9b5,,1,0,2,0,0,3,1;3;b5;b7;9,F,A,Eb,G,Cb,F
F,9b5,,x,x,1,2,3,1,1;3;b5;b7;9,F,Cb,Eb,G,,
F,9b5,,1,2,1,3,4,1,1;3;b5;b7;9,Cb,F,A,Eb,G,Cb
F,maj13,,1,x,2,3,4,x,1;3;5;7;9;11;13,F,E,A,D,,
F,maj13,,x,1,3,2,1,4,1;3;5;7;9;11;13,F,C,E,G,D,
F,7,,1,3,1,2,4,1,1;3;5;b7,F,C,Eb,A,Eb,F
F,7,,x,3,2,4,1,x,1;3;5;b7,F,A,Eb,F,,
F,7,,x,1,3,1,4,1,1;3;5;b7,F,C,Eb,A,C,
F,7,,1,x,2,3,x,x,1;3;5;b7,F,Eb,A,,,
F,7,,1,3,1,2,1,1,1;3;5;b7,F,C,Eb,A,C,F
F,7,,x,x,3,2,4,1,1;3;5;b7,F,A,Eb,F,,
F,7,,x,x,x,2,1,3,1;3;5;b7,C,Eb,A,,,
F,7,,x,2,1,3,x,x,1;3;5;b7,F,A,Eb,,,
F,7,,x,2,1,3,x,4,1;3;5;b7,F,A,Eb,C,,
F,7,,x,1,3,1,x,x,1;3;5;b7,F,C,Eb,,,
F,7,,x,x,1,3,2,4,1;3;5;b7,F,C,Eb,A,,
F,dim7,,2,4,1,3,x,x,1;b3;b5;bb7,Ab,Ebb,F,Cb,,
F,dim7,,x,2,3,1,4,x,1;b3;b5;bb7,Ab,Ebb,F,Cb,,
F,dim7,,x,x,1,3,2,4,1;b3;b5;bb7,Ebb,Ab,Cb,F,,
F,dim7,,x,2,3,1,4,x,1;b3;b5;bb7,F,Cb,Ebb,Ab,,
F,dim7,,x,x,1,3,2,4,1;b3;b5;bb7,F,Cb,Ebb,Ab,,
F,aug,,x,3,2,1,1,x,1;3;#5,C#,F,A,C#,,
F,aug,,4,3,2,1,x,x,1;3;#5,A,C#,F,A,,
F,aug,,x,x,4,2,3,1,1;3;#5,C#,F,A,C#,,
F,maj,M,1,3,4,2,1,1,1;3;5,F,C,F,A,C,F
F,maj,,x,4,3,1,2,1,1;3;5,F,A,C,F,A,
F,maj,,x,1,3,3,3,x,1;3;5,F,C,F,A,,
F,maj,,x,x,3,2,1,1,1;3;5,F,A,C,F,,
F,maj,,x,3,4,2,1,1,1;3;5,C,F,A,C,F,
F,maj,,x,x,1,2,4,3,1;3;5,F,C,F,A,,
F,maj,,x,1,x,x,4,x,1;3;5,F,A,,,,
F,maj,,x,1,2,3,4,1,1;3;5,F,C,F,A,C,
F,maj,,x,x,x,2,1,1,1;3;5,A,C,F,,,
F,maj,,x,x,x,3,4,1,1;3;5,F,A,C,,,
F,maj,,2,x,1,3,4,x,1;3;5,A,F,C,F,,
F,maj,,x,x,3,2,1,x,1;3;5,F,A,C,,,
F,maj,,x,3,1,1,1,x,1;3;5,A,C,F,A,,
F,maj,,x,x,3,1,2,x,1;3;5,A,C,F,,,
F,maj,,1,3,4,2,x,x,1;3;5,F,C,F,A,,
F,maj,,x,x,x,1,3,2,1;3;5,C,F,A,,,
F,11,,x,x,1,1,2,1,1;3;5;b7;9;11,F,Bb,Eb,G,,
F,11,,x,1,1,1,1,1,1;3;5;b7;9;11,F,Bb,Eb,G,C,
F,11,,3,x,4,2,1,1,1;3;5;b7;9;11,F,Eb,G,Bb,Eb,
F,maj9,,1,0,4,0,2,0,1;3;5;7;9,F,A,F,G,C,E
F,maj9,,x,4,1,1,1,1,1;3;5;7;9,F,G,C,E,A,
F,maj9,,x,2,1,4,3,x,1;3;5;7;9,F,A,E,G,,
F,maj9,,x,3,2,0,1,0,1;3;5;7;9,F,A,G,F,E,
F,maj9,,x,3,3,0,1,0,1;3;5;7;9,C,F,G,C,E,
F,sus2,,x,1,3,4,1,1,1;2;5,F,C,F,G,C,
F,sus2,,1,3,4,0,x,x,1;2;5,F,C,F,G,,
F,sus2,,x,3,4,0,1,1,1;2;5,C,F,G,C,F,
F,m11,,2,x,3,4,1,x,1;b3;5;b7;9;11,F,Eb,Ab,Bb,,
F,m11,,x,1,1,1,2,1,1;b3;5;b7;9;11,F,Bb,Eb,Ab,C,
F,m11,,x,2,1,3,4,1,1;b3;5;b7;9;11,F,Ab,Eb,G,Bb,
F,m11,,x,1,4,1,2,1,1;b3;5;b7;9;11,C,Ab,Bb,Eb,G,
F,m11,,x,x,1,3,2,4,1;b3;5;b7;9;11,F,C,Eb,Bb,,
F,m11,,x,2,1,3,1,1,1;b3;5;b7;9;11,F,Ab,Eb,F,Bb,
F,add9,,x,1,x,0,4,x,1;3;5;9,F,G,A,,,
F,add9,,x,3,4,0,1,1,1;3;5;9,C,F,G,C,F,
F,add9,,x,x,3,2,1,4,1;3;5;9,F,A,C,G,,
F,m7b5,,x,1,3,2,4,x,1;b3;b5;b7,F,Cb,Eb,Ab,,
F,m7b5,,x,2,x,3,4,1,1;b3;b5;b7,F,Eb,Ab,Cb,,
F,m7b5,,1,x,2,3,0,x,1;b3;b5;b7,F,Eb,Ab,Cb,,
F,m,,1,3,4,1,1,1,1;b3;5,F,C,F,Ab,C,F
